gene,CK_mean,HS_mean,loop_ckmean,loop_hsmean,K4_ckmean,K4_hsmean,K27_ckmean,K27_hsmean,atac_ckmean,atac_hsmean,com_ckmean,com_hsmean
Zm00001d034137,3.221880895,4.077686309,-0.03265507,0.363395745,-0.523440872,-0.693736774,-0.115937138,-0.050147142,-0.031918851,0.050214654,0.101850667,-0.274682573
Zm00001d039326,0.013271198,0.216370013,-1.248537064,-0.858714457,0.064139709,0.288142872,0.045486406,-0.224931174,0.059610722,0.092721555,1.271856215,1.435094707
Zm00001d039327,0.041044347,0.467301395,-1.248537064,-0.858714457,-0.346984986,-0.256657768,-0.187103257,-0.307187739,0.051035183,0.078120111,1.271856215,1.435094707
Zm00001d039328,5.741858933,5.699823611,-0.161945689,0.391170977,1.098066471,2.11816789,-0.159654475,0.096719596,0.142067531,0.11293295,1.271856215,1.435094707
Zm00001d034139,4.424386575,3.993001672,0.202543822,0.620316639,-0.702862207,-0.714117698,-0.228652203,-0.28882999,-0.025116014,0.070873835,0.101850667,-0.274682573
Zm00001d014842,0.168174325,1.33291832,1.21348643,0.293957665,1.531101377,0.957762169,-0.012539211,0.253330132,0.03005526,0.111660049,-0.677507253,-0.268558658
Zm00001d014843,0.766528732,0.113190177,1.21348643,0.293957665,0.539238855,0.312982708,1.047434406,1.224721108,0.008763303,0.027848897,-0.677507253,-0.268558658
Zm00001d014844,4.196225496,4.165454303,-0.079419762,-0.349501873,-0.481156542,-0.58129335,-0.204376214,-0.151656154,-0.106791359,-0.074168994,-0.677507253,-0.268558658
Zm00001d014845,0.20452889,0.417266544,-0.313243223,-0.969815384,-0.076740564,-0.115288023,-0.269107831,-0.312964728,-0.158925637,-0.138755603,-0.751078863,-0.816288995
Zm00001d014846,0,0,-1.055976567,-0.830939225,-0.260128092,-0.199939731,2.689633961,2.175274174,-0.209218209,-0.226623433,-1.087995,-1.102900505
Zm00001d014848,5.833350616,7.315011507,-0.684609895,-0.511524059,-0.294004757,-0.068377926,-0.190547097,-0.085024082,-0.035664614,-0.031585937,-0.284451043,-0.235271247
Zm00001d014849,2.067378169,2.827126297,0.090216866,-0.081007965,-0.268306617,-0.364747325,-0.24667115,-0.168391915,-0.110658312,-0.093312369,-0.284451043,-0.235271247
Zm00001d033674,4.221626456,4.505860111,0.931522845,0.641148063,-0.419256462,-0.401114784,-0.161093235,-0.266306626,-0.112969335,-0.084149351,-0.328014347,-1.263963016
Zm00001d033675,2.852588117,3.107543593,0.800856794,0.557822368,0.725298086,0.531254144,-0.134035242,-0.186556712,0.052435372,-0.005101874,-0.376039976,-0.322127315
Zm00001d033670,1.792766803,2.450752894,-0.877170391,-0.789276377,0.23200209,0.454155065,-0.214728466,-0.191486532,-0.00851221,-0.014321157,-0.066232853,-0.748583108
Zm00001d033671,2.094262649,0.860605042,-0.634177384,-0.553186907,0.736129821,0.850524624,-0.245894733,-0.475157606,-0.078376507,-0.077695199,0.006858928,-0.232466588
Zm00001d033672,0,0,-0.698364216,-0.664287834,-1.313632935,-1.320067943,0.074596645,-0.253355539,-0.099402404,-0.051301235,0.006858928,-0.232466588
Zm00001d033673,0.005925946,0,0.567033334,-0.469861211,0.332690818,0.494525781,20.74990229,18.96290661,-0.108944709,-0.094413281,-0.291943378,-0.818806743
Zm00001d034657,0,0.036486454,-0.560821004,-0.553186907,0.236216005,0.144407736,0.10292035,-0.095034722,-0.095167616,-0.073592611,0.21286916,0.192787789
Zm00001d030577,2.069964815,3.377349601,-0.82673788,-0.895748099,-0.603165759,-0.211385583,-0.175042299,-0.27522046,-0.006382699,-0.061660569,-3.145571892,-2.736871252
Zm00001d016708,4.428704268,7.297506556,-1.319273573,-1.259471374,0.146591602,0.896733938,0.57962594,0.293086905,0.09086017,0.057146889,-0.676616451,-0.727250253
Zm00001d040052,0,0.033376717,-0.835907428,-0.692063066,-1.071626471,-1.093658447,-0.076580518,-0.121956603,-0.116289332,-0.009640052,-0.396524463,-0.062367461
Zm00001d044211,6.491759051,3.858064967,1.318936226,0.89112515,-0.728827291,-0.725143616,-0.266233587,-0.430462731,-0.1264766,-0.131785619,0.796758838,0.841685097
Zm00001d044213,2.99120926,4.160684908,1.364783963,0.724473759,-0.605921067,-0.720355379,-0.21477428,-0.320525213,-0.121253971,-0.066697733,0.796758838,0.841685097
Zm00001d040050,1.058561023,1.112650541,0.97966297,0.530047136,-0.402574504,-0.431595227,0.262237633,0.070941445,-0.121032955,-0.092319263,-0.396524463,-0.062367461
Zm00001d044216,2.966519372,3.663692517,0.814611115,0.613372832,-0.878420046,-0.830914525,-0.270479356,-0.297512389,-0.137478821,-0.115676528,0.303482285,0.095810002
Zm00001d034650,2.416317774,4.184597552,-0.757966274,-0.321726641,-0.606875518,-0.47590354,-0.169110735,-0.279777652,-0.054650264,-0.01131162,0.124551072,0.072137044
Zm00001d027995,3.553245968,2.192944151,1.007171612,0.613372832,-0.781800961,-0.763604835,-0.228735327,-0.25626755,-0.066810642,-0.066805073,0.008331386,-0.459530189
Zm00001d021729,3.495324593,4.764110974,1.172223466,1.585505947,0.05698356,0.044351223,-0.163981644,-0.355395962,-0.031817369,-0.006864211,1.354356413,0.842047062
Zm00001d053919,4.50600717,5.54934042,3.207863003,4.224152973,-0.586807132,-0.598750454,-0.281515189,-0.365763084,-0.122296252,-0.092420165,1.584819567,1.695310114
Zm00001d053911,3.230546171,3.063450595,-0.716703311,-0.293951409,1.136699903,0.591328609,-0.141495019,-0.266509422,0.126527457,0.080063997,0.581561613,0.677086214
Zm00001d053910,0.281630601,0.751207753,-0.716703311,-0.293951409,0.901911983,0.837502083,-0.24268532,-0.450528672,0.061640139,-0.023392572,0.581561613,0.677086214
Zm00001d040058,0.023148403,0.096586164,-0.450786434,-0.23377174,-0.160145839,-0.571795365,-0.218536248,-0.349245205,-0.040699272,0.037770092,-0.297344318,0.018838737
Zm00001d018070,2.587229597,3.604387235,1.034680254,0.844833097,0.265954051,-0.1590974,-0.241098437,-0.159370496,-0.020429776,-0.041958832,1.474163108,2.32211215
Zm00001d016705,5.979436796,10.2898362,-0.175700011,-0.238400945,1.432320005,2.549882967,-0.189582204,-0.078501362,0.349032507,0.103988206,-0.113572785,0.364142058
Zm00001d010812,1.761791192,1.84794895,-0.175700011,-0.567074522,0.085765507,0.133822146,-0.197415258,-0.007198874,0.235414081,0.155433518,0.741304274,1.270459098
Zm00001d016144,4.660770144,3.412647635,-1.344817312,-1.247567703,-0.757260579,-0.874062499,-0.135313259,-0.164071346,-0.03386899,0.027727149,-1.205281871,-1.335936651
Zm00001d005023,6.601504709,6.77220515,0.126895056,-0.145816839,-0.007320984,-0.025795625,-0.026083576,0.038058619,-0.020170989,-0.034265056,-1.406044124,-1.369603217
Zm00001d046643,1.813926864,2.635556447,0.085632092,0.543934752,2.232439694,2.114842877,-0.031001498,0.223279053,0.062179911,0.071352298,0.148270016,-0.047566106
Zm00001d016149,2.703346297,3.136789268,-1.01012883,-0.90500651,2.159000278,1.927604805,-0.246019605,-0.324439829,-0.033899354,-0.028333782,-1.149403931,-1.616512642
Zm00001d038741,0,0,-0.964281092,-0.655029423,-0.611049105,-0.565105899,0.263693803,-0.045373581,0.004918324,0.004516646,0.066706111,-0.477002196
Zm00001d038740,0.279180449,0.222365216,-0.326997544,-0.296266012,-0.65655885,-0.897279013,0.246494856,0.177235249,-0.048361834,-0.055885941,0.588961009,1.178906298
Zm00001d038742,0.082981384,0.012469034,-0.964281092,-0.655029423,2.246916484,1.896970722,-0.077799816,0.039302918,0.214020583,0.17191329,0.066706111,-0.477002196
Zm00001d038745,5.025351297,4.988877624,-0.904679034,-0.768444953,-0.944042015,-0.997613793,-0.193365,-0.314011712,-0.063665453,-0.054120953,1.085196502,0.754594901
Zm00001d038747,6.864271399,5.995292486,3.455440784,4.140827278,-0.185609481,-0.046883106,-0.235274668,-0.11091214,-0.005377264,-0.030472421,1.085196502,0.754594901
Zm00001d038746,1.290346546,1.265268852,0.631220166,1.067034952,1.384840625,1.58993052,-0.182362301,-0.078986106,0.246767505,0.169594341,1.085196502,0.754594901
Zm00001d016707,3.530928128,4.974971705,-1.221028421,-1.247567703,-0.335279974,-0.336299612,-0.189213527,-0.271596571,-0.144435848,-0.153905927,-0.113572785,0.364142058
Zm00001d015495,3.020667953,3.517796271,-0.615838289,-0.664287834,-0.69660265,-0.815671964,-0.152831817,0.037447879,-0.052232357,0.025749792,-1.506551623,-1.29480808
Zm00001d015499,3.42654432,3.919087247,-0.14268964,-0.169888707,-0.589748748,-0.842779387,-0.059902539,0.039882314,-0.00805195,0.08975507,-1.261266297,-1.158446902
Zm00001d032233,0.937936416,1.036784871,0.842119758,1.279978396,0.12605425,-0.105101966,-0.066777466,-0.126974881,0.184039951,0.062210169,-0.264836557,0.048979044
Zm00001d032232,3.503935914,3.529779102,0.842119758,1.279978396,-0.685419977,-0.74198382,-0.153568536,-0.249827622,-0.057528108,-0.005760459,-0.336873276,-0.503930827
Zm00001d032231,6.208783585,6.474214473,0.36530329,0.354137334,-0.152985641,-0.179513669,-0.232015013,-0.171274494,0.039043792,-0.007414453,-0.336873276,-0.503930827
Zm00001d032237,0,0,-0.725872858,-1.025365848,-0.824777504,-0.922380459,-0.263442687,-0.379791481,-0.134908249,-0.159030648,-0.482843166,-0.860183559
Zm00001d032234,0.215533233,0.51183301,-0.725872858,-1.025365848,-1.099224411,-1.117355868,-0.203750173,-0.286224239,0.151138204,0.057694135,-0.264836557,0.048979044
Zm00001d012717,0.420785991,0.437341388,2.465129658,1.474405019,-0.305891971,-0.302764217,-0.066799136,-0.107003736,0.052196402,0.114938485,0.081241792,-0.411199036
Zm00001d037772,2.952553992,3.684833508,-0.382014829,0.043980578,-0.769394054,-0.908647489,-0.098567799,0.088948512,0.075159173,0.10755316,0.612913574,0.640966259
Zm00001d037775,5.619684425,5.01823474,-0.505803719,-0.261546972,-0.813922013,-0.887828219,-0.153438437,-0.118206069,-0.059850273,0.002274868,0.66413077,1.068294946
Zm00001d037774,8.161861354,6.416932384,-0.835907428,-0.442085979,0.221049101,0.139911634,-0.174347804,-0.245480765,0.031952866,-0.046781289,0.66413077,1.068294946
Zm00001d037777,4.307969847,3.252617499,0.242431354,0.196744354,0.301396509,0.174839128,-0.221973754,-0.190925103,-0.092132398,-0.104841255,1.001070461,0.225437639
Zm00001d037779,2.217837348,4.257570686,0.278192589,0.377283361,0.58142814,1.191441625,-0.158836212,-0.217546075,0.210157027,0.025221297,1.001070461,0.225437639
Zm00001d037778,2.734178213,2.309944295,2.850250652,1.77993257,-0.268404353,-0.123918148,-0.254671507,-0.390179395,-0.171135235,-0.192186253,1.001070461,0.225437639
Zm00001d008584,0.578064702,1.117010985,-0.661686026,0.168969122,1.066562139,1.316174783,-0.201708404,-0.092124732,0.195448615,0.20505246,0.742103733,1.031136462
Zm00001d008585,2.525253308,3.374925448,-0.306366062,0.245351009,-0.441822055,-0.097156247,-0.209878215,-0.124203695,-0.01734331,-0.04005913,0.742103733,1.031136462
Zm00001d004006,6.297545559,6.155090127,0.223175304,-0.039345117,0.208658695,0.766294811,-0.163524828,-0.350730968,0.115193925,-0.015016899,-2.188481588,-1.833716556
Zm00001d008581,2.423605958,2.988303553,-0.333874704,0.155081506,-0.272713815,-0.161103334,-0.167654068,-0.202938421,0.008770537,0.008857443,0.267130249,0.172466918
Zm00001d008582,1.813998122,2.451567383,0.75959383,2.279886743,0.476429011,0.432190181,-0.182573356,-0.334992028,0.044558373,-0.030667942,0.267130249,0.172466918
Zm00001d004009,4.193295391,4.416906337,-0.725872858,-1.067028696,-0.704496611,-0.815190195,-0.235968809,-0.200768102,-0.142020598,-0.150330522,-2.819529541,-2.807599622
Zm00001d036422,2.075189972,2.930662158,-0.698364216,-0.738355119,0.183648135,0.244455853,-0.162204147,-0.175910586,-0.111019115,-0.067950334,-0.423728359,-0.395294531
Zm00001d036423,0.033497476,0.306483907,-0.416400632,-0.518467867,1.625979217,1.691051083,-0.107460344,-0.126082754,-0.039841853,0.029816798,-0.670829829,-0.867167947
Zm00001d049333,3.416802188,4.004386152,-1.55113213,-1.441994326,-0.707409145,-0.682004609,-0.175146383,-0.031393329,-0.11284415,-0.073322641,-0.018175089,-0.231485497
Zm00001d036426,0,0,-0.670855574,-0.386535515,2.113168816,1.977375855,5.827213023,4.171321685,-0.115625989,-0.070035837,-0.512490988,-0.750937978
Zm00001d036425,0,0.15742924,0.429490122,0.14119389,0.173578393,0.174330161,8.74459666,7.594144098,-0.183023912,-0.171037688,-0.810072932,-1.196410598
Zm00001d036428,2.029680683,2.671167443,-1.028467925,-0.567074522,-0.284874288,-0.346166309,-0.237710781,-0.215915671,-0.138587983,-0.094754471,-0.073801721,-0.103389747
Zm00001d036429,3.498994111,3.552213428,-0.663978413,-0.393479323,0.668685559,0.434141012,-0.187916077,-0.188092447,-0.06835441,-0.062938587,-0.073801721,-0.103389747
Zm00001d015729,4.448948512,5.658081253,-0.423277792,-0.74761353,-0.612625119,-0.620106463,-0.198092655,-0.13347125,-0.178235795,-0.154939051,-2.477462362,-1.783703222
Zm00001d015724,2.958572295,2.035532067,-1.083485209,-1.05314108,1.086080649,0.707992282,-0.181424527,0.06159829,-0.068565705,-0.086508483,-2.255990026,-2.116873956
Zm00001d015720,0.459961034,2.692754208,-0.698364216,-1.05314108,0.936020157,0.918229016,-0.15836843,-0.27171016,-0.089543502,-0.132284521,-3.064938585,-3.167263687
Zm00001d015721,0.397498148,0.367136935,-0.574575325,-1.025365848,2.179683798,2.582622747,-0.185049881,-0.112361766,-0.106216913,-0.084955542,-3.426121657,-3.709114825
Zm00001d043880,6.258828498,6.659567298,0.567033334,0.261553228,1.406546947,1.859311201,-0.17565644,-0.278085219,0.041367772,0.012833083,0.757742584,0.929097922
Zm00001d043881,2.238561166,3.362579063,-0.560821004,-0.914264921,-1.002050566,-0.609800514,-0.004586545,-0.323690479,-0.071485358,-0.038424978,0.215835041,0.296694476
Zm00001d007387,1.872330115,2.387382027,-0.579160099,-0.59947896,-0.537475886,-0.595114446,-0.231721966,-0.200242477,-0.108149014,-0.074541353,0.516647854,0.236317039
Zm00001d025538,2.663577648,3.750435965,-1.042222246,-0.60873737,0,0,0,0,0.696120325,0.525833148,0.233986956,1.478569795
Zm00001d025539,3.339797139,4.380908181,-1.042222246,-0.60873737,0,0,0,0,-0.080201394,-0.049647644,0.233986956,1.478569795
Zm00001d014458,4.345918721,3.515020724,-1.234782742,-1.150354391,-0.293107842,-0.469740965,-0.260172152,-0.310837862,-0.054035493,-0.085734504,-1.071123805,-1.005745054
Zm00001d003804,0,0.039539438,-0.313243223,0.418946209,-1.002451355,-0.965684584,1.221822237,1.113452053,-0.121755604,-0.131730871,-1.496664329,-1.810318835
Zm00001d025532,0,0,-1.386080276,-0.775388761,0,0,0,0,-0.16268208,-0.14941945,0.294151418,0.16206367
Zm00001d014451,0.880944854,0.877501359,-0.822153107,-0.844826841,0.292563302,0.182245041,-0.169564151,-0.300457318,-0.122585614,-0.120649583,-1.051375738,-1.340995343
Zm00001d002252,2.182779471,2.20639942,0.580787655,0.82168707,0.070173845,0.062820114,-0.178609377,-0.254816848,0.025370864,0.042107532,0.88454447,0.280982563
Zm00001d007381,2.437806903,2.062954752,0.346964195,0.127306274,-0.891703121,-0.677784422,-0.277353169,-0.143944895,-0.194117739,-0.196966884,0.115501872,0.395715735
Zm00001d002253,4.601342613,5.841220463,0.580787655,0.82168707,-0.411057925,-0.422576867,-0.299221939,-0.299366263,-0.046934057,-0.025881463,0.88454447,0.280982563
Zm00001d009187,2.575346945,1.676861186,-0.615838289,-0.817051609,0.572387377,0.582247383,-0.038516883,-0.029070771,-0.054247962,-0.101314939,-2.186604431,-2.077338552
Zm00001d009186,2.557773424,2.572109432,-0.615838289,-0.817051609,0.471218025,0.190252729,-0.200386909,-0.067479695,-0.014293948,-0.072233843,-2.186604431,-2.077338552
Zm00001d009182,5.838717155,5.703310717,-1.028467925,-0.525411675,-0.550015291,-0.547062522,-0.232006563,-0.15865861,-0.145872409,-0.122040964,-2.079947555,-0.499651289
Zm00001d009181,2.196016921,2.347634478,-1.028467925,-0.636512602,-0.014264777,-0.274503194,-0.237818759,-0.16751455,-0.19110136,-0.181776469,-2.1465634,-2.14202904
Zm00001d001781,3.51263574,4.410668745,1.337275321,0.89112515,0.810396884,1.492470763,-0.24838447,-0.104044359,0.171950516,0.152678855,0.444760598,0.299931732
Zm00001d001780,3.605473631,4.285931825,-1.138502494,-0.775388761,-0.297691368,-0.377033711,-0.225628694,-0.273811095,-0.110165332,-0.104226981,0.444760598,0.299931732
Zm00001d001785,2.1558401,1.933891985,0.29194691,0.405058593,-0.059384635,-0.707591761,-0.136582334,-0.328345371,0.013768771,0.044527303,0.357100293,0.447228518
Zm00001d001784,4.322022612,4.306310489,0.29194691,0.405058593,1.13419203,0.934371934,-0.184579151,-0.402896462,0.108819033,-0.00420717,0.357100293,0.447228518
Zm00001d001787,3.812703234,5.340589601,-0.835907428,-0.330985052,-0.480559802,-0.569912116,-0.135600123,0.010581032,0.045526143,0.117161765,0.109160183,0.535030691
Zm00001d001786,2.741429305,2.84102523,1.117206181,1.307753628,0.595558677,0.515486467,-0.220480744,-0.164733891,-0.104433201,-0.089407176,0.357100293,0.447228518
Zm00001d001789,5.693557348,4.834622132,-0.349921412,-0.219884124,-0.011375595,-0.047077203,-0.257403182,-0.101619653,-0.133821992,-0.153241866,0.109160183,0.535030691
Zm00001d002255,0.132683437,0.310986474,2.547655586,2.668739989,-0.556058355,-0.664132364,-0.305616842,-0.458143754,0.063688615,0.057071404,0.826885001,0.922928487
Zm00001d025286,5.052114635,5.983324182,0.154403698,0.480051719,0,0,0,0,-0.058845466,-0.079350539,-0.216549035,0.505782438
Zm00001d025280,0.121444276,0.05914158,0.447829217,0.770765812,0,0,0,0,0.00572806,0.031996347,-0.348188664,0.472951284
Zm00001d025281,1.03482751,3.257963549,0.447829217,0.770765812,0,0,0,0,0.011227061,0.054788687,-0.348188664,0.472951284
Zm00001d002259,4.172082194,4.228887528,1.020925933,0.96056323,0.199284798,0.213821087,-0.183171414,-0.083530023,-0.007127323,-0.027477724,0.826885001,0.922928487
Zm00001d041656,0.371152528,0.086010137,0.099386413,-0.719838298,-0.748771768,-0.866225083,1.863987144,0.275382113,-0.070743703,-0.055256253,-1.529898973,-2.215896314
Zm00001d021881,5.328439877,5.133571814,0.897137042,1.696606874,-0.621810876,-0.535401222,-0.22446016,-0.282743741,0.066700122,0.040154161,1.219429803,0.749876766
Zm00001d030868,5.270698268,4.811028529,0.117725508,-0.30320982,-0.611164858,-0.281977188,-0.248389976,0.008873881,-0.098519522,-0.104363866,-1.903659069,-2.069114398
Zm00001d009233,3.089340178,2.305197765,1.474818532,0.530047136,-0.914624955,-1.00555525,-0.173677356,-0.152536893,-0.123780573,-0.062899105,-2.729006508,-1.876526718
Zm00001d030860,2.044439003,2.764578361,-0.423277792,-0.175443753,-0.694734644,-0.778201652,-0.127390784,-0.13963194,-0.04965534,0.009818033,-1.345021506,-1.613714071
Zm00001d030861,0.002978973,0.239762183,-0.423277792,-0.175443753,-0.892231811,-0.907395418,-0.052280217,-0.124224921,0.002559065,0.118214039,-1.345021506,-1.613714071
Zm00001d030864,1.822023207,2.509044815,-0.326997544,-0.761501145,2.043796579,1.897329601,-0.125275593,-0.056182066,-0.00971505,0.007295245,-1.345021506,-1.613714071
Zm00001d030866,0.228492002,0.098974645,-0.175700011,-0.914264921,-1.2787325,-1.288886208,-0.210040953,-0.124422525,-0.094813008,0.008031351,-1.59487037,-1.896223805
Zm00001d047768,3.55210856,3.664666655,-1.166011137,-0.664287834,0.315673044,0.101316168,-0.273262331,-0.461378575,-0.041388884,-0.075881245,1.748605044,1.908006642
Zm00001d047764,3.397367852,2.280463358,-0.084004536,0.094901837,1.609846827,1.815907612,-0.214898009,-0.227951462,0.159116003,0.081798536,1.472362039,0.55134217
Zm00001d047767,1.913880772,2.680094468,0.374472837,0.356451937,0.02765047,0.04162014,-0.149196908,-0.264218687,0.010432124,0.018287935,1.748605044,1.908006642
Zm00001d047766,3.140051891,4.337876044,0.374472837,0.356451937,-0.083474523,-0.095450856,-0.138605099,-0.315716763,-0.015431295,-0.013633193,1.748605044,1.908006642
